Date,Close,High,Low,Open,Volume
17/06/15,40.01339722,40.1004383,39.48243798,39.80449397,28704100
18/06/15,40.66622543,40.73585765,40.1874894,40.23101327,32658300
19/06/15,40.12655258,40.76196514,40.03080871,40.72714738,63837000
22/06/15,40.23971558,40.66622495,40.17878614,40.32676,20318100
23/06/15,39.96116638,40.28322234,39.70874262,40.15266073,25896500
24/06/15,39.72616577,40.25712514,39.64782745,39.75227744,34890900
25/06/15,39.7348671,40.09174089,39.60430213,40.06562591,20616000
26/06/15,39.39539719,40.28323025,39.19520002,39.73486541,49835300
29/06/15,38.62071609,39.36928135,38.61201332,39.20390196,34081700
30/06/15,38.42924118,38.92538286,38.24644952,38.91667675,35945400
01/07/15,38.69036102,39.36929092,38.38571052,38.69906381,28343900
02/07/15,38.64684296,38.95149015,38.35089854,38.71647518,21752000
06/07/15,38.63813782,38.71647614,38.25515228,38.26385507,23034000
07/07/15,38.55979156,38.72517429,37.70677624,38.59460933,36435800
08/07/15,38.50756073,39.08204046,38.32476916,38.68164288,39785900
09/07/15,38.75128555,39.36058315,38.73387667,38.95148272,32424700
10/07/15,38.82963562,39.29095952,38.79481784,39.17780341,25465800
13/07/15,39.63911438,39.70874658,39.12556403,39.15167569,28178300
14/07/15,39.70874786,40.0046922,39.43891851,39.56077736,22880300
15/07/15,39.830616,39.94377209,39.54337769,39.76098378,26629600
16/07/15,40.61399078,40.64010245,40.01339931,40.04821376,26271700
17/07/15,40.57917404,40.71844178,40.26582081,40.51824462,29467100
20/07/15,40.84030914,41.02310078,40.42250585,40.60529749,30631900
21/07/15,41.15364838,41.19717224,40.45730979,40.71843635,42781900
22/07/15,39.63911438,40.84900335,39.34317005,39.55206998,59152400
23/07/15,40.13526154,40.23971151,39.25613121,39.40410505,33934000
24/07/15,39.98729324,40.31805542,39.86543437,39.96118158,32333200
27/07/15,39.47373962,40.04821951,39.38669852,39.98729008,39701400
28/07/15,39.4650383,39.72616493,38.98630559,39.67394159,34328900
29/07/15,40.2919426,40.71844865,39.39540329,39.51726548,40945900
30/07/15,40.80548096,41.25810187,39.97857743,40.26581565,39777900
31/07/15,40.64881516,41.23199784,40.47472963,41.16236562,31201500
03/08/15,40.74456024,40.90993965,40.43120698,40.89253077,24125900
04/08/15,41.37998199,41.52795257,40.63141638,40.69234583,33403900
05/08/15,41.41478729,42.13723769,41.37996953,41.762955,26959700
06/08/15,40.57917404,41.58016317,40.32675355,41.52793652,27368000
07/08/15,40.68362808,40.71844253,40.26582155,40.37897762,19163000
10/08/15,41.19718552,41.33645328,40.77067613,40.86642334,23079900
11/08/15,40.39640427,40.85772823,39.9524892,40.75327821,29237400
12/08/15,40.68362808,40.82289582,39.78708891,40.20489212,30181400
13/08/15,40.67492294,40.99697897,40.46602299,40.96216453,22627200
14/08/15,40.90993881,40.99697991,40.49213558,40.50083836,21473400
17/08/15,41.18847275,41.30162882,40.5356546,40.74455787,21099700
18/08/15,41.41627884,41.55646497,40.91686555,41.039528,23574100
19/08/15,40.8380127,41.24981093,40.5664006,40.986959,31485500
20/08/15,40.00565338,40.71534752,40.00565338,40.36488054,36238200
21/08/15,37.73638535,39.84794057,37.73638535,39.69023077,70053100
24/08/15,36.51852036,37.40344464,34.8012395,35.4408389,88753700
25/08/15,35.45836639,37.88534164,35.38827165,37.29830988,70616600
26/08/15,37.42095947,37.53486172,35.97529104,36.80764407,63408000
27/08/15,38.4636116,38.50741915,37.61373122,37.87657982,50943200
28/08/15,38.48990631,38.68266357,38.01677668,38.0255402,28246700
31/08/15,38.13066483,38.489892,37.76267414,38.16571219,34441700
01/09/15,36.64118576,37.31583258,36.50099963,36.94784189,49688900
02/09/15,37.99047089,38.00799457,36.69374859,37.1143069,37671500
03/09/15,38.11312866,38.53368692,37.92037154,38.03427378,28285200
04/09/15,37.33335495,37.7101058,36.97412778,37.50858845,37138800
08/09/15,38.45484543,38.55122402,37.85029335,37.93790843,32469800
09/09/15,37.73638535,38.90168514,37.59619923,38.73521183,33469500
10/09/15,37.92914963,38.36723173,37.45602015,37.78019997,31366600
11/09/15,38.09561157,38.19199015,37.62248219,37.79771567,27132500
14/09/15,37.7101059,38.06056955,37.55239608,38.05180938,23656000
15/09/15,38.53370285,38.80531497,37.74515704,37.8415323,28882200
16/09/15,38.81406403,38.88415875,38.41102939,38.52493165,23372200
17/09/15,38.77025986,39.42738291,38.62131357,38.80530722,32768200
18/09/15,38.09561157,38.5424571,37.96418897,38.11313525,63143700
21/09/15,38.64759827,38.96301787,38.20075271,38.21827639,26177200
22/09/15,38.4636116,38.59503423,37.94667457,38.0080058,28085900
23/09/15,38.43731308,38.70016161,38.12189351,38.48988412,17145200
24/09/15,38.47236633,38.66512351,37.91162183,38.06933164,27905600
25/09/15,38.49864197,39.19081228,38.34093219,38.97177129,29384600
28/09/15,37.92914963,38.63008033,37.85905489,38.40227911,27613800
29/09/15,38.06058502,38.17448734,37.7188814,37.99925377,32763600
30/09/15,38.77902985,38.81407722,38.25333261,38.44608982,34958900
01/10/15,39.0856781,39.20834053,38.3321765,39.20834053,28657900
02/10/15,39.92680359,39.92680359,38.48113128,38.78779076,41839000
05/10/15,40.85552597,41.08332713,40.04069323,40.08450076,34369300
06/10/15,40.96067047,41.33742129,40.49630458,40.59268316,27017200
07/10/15,41.0044899,41.48637961,40.25975156,41.26733853,27711500
08/10/15,41.57399368,41.63532491,40.74163699,40.79420805,33772700
09/10/15,41.27609634,41.65284722,41.10962301,41.57399231,28600600
12/10/15,41.17971039,41.2410416,40.74162836,41.16218671,19769100
13/10/15,41.08334351,41.29362441,40.79421102,40.79421102,19987800
14/10/15,40.8993454,41.26733276,40.76791943,40.87306154,24697800
15/10/15,41.18847275,41.20599643,40.76791438,41.18847275,27189400
16/10/15,41.62656021,41.65284741,41.09210285,41.19724162,26450300
19/10/15,41.72293472,41.95073927,41.19723758,41.54770123,29387600
20/10/15,41.85435104,41.8893984,41.1972281,41.56521534,30802200
21/10/15,41.35494995,42.04712046,41.27609504,41.98578589,25144300
22/10/15,42.08216476,42.88823755,41.25857163,41.64408267,56637100
23/10/15,46.32280731,47.37420518,45.77958636,45.82339391,135227100
26/10/15,47.5318985,47.59322971,45.99861145,46.0248953,64633300
27/10/15,47.04124832,47.63704016,46.94487308,47.30410022,50999900
28/10/15,47.29533005,47.29533005,46.31402735,46.90981911,47000800
29/10/15,46.75212097,47.1639192,46.62945852,46.90983079,30202100
30/10/15,46.12127304,47.30409646,46.10374936,46.71706484,46619800
02/11/15,46.6469841,46.75212287,46.10375988,46.30527725,30285000
03/11/15,47.44429016,47.65456769,46.34908497,46.37536883,36596900
04/11/15,47.66333389,48.08389231,47.36543793,47.4705767,37087800
05/11/15,47.64581299,47.92618528,47.31286964,47.74219159,31468500
06/11/15,48.11893845,48.1715095,47.27782158,47.39172386,32851200
09/11/15,47.45305634,48.07513216,46.92735911,47.79475986,32513100
10/11/15,46.88354492,47.42676913,46.67326739,47.37419808,55283700
11/11/15,47.00621414,47.48810382,46.83974079,47.05002169,36516300
12/11/15,46.71708298,47.29535132,46.60318068,46.85726914,35361100
13/11/15,46.29652023,46.69079482,46.02490811,46.49803761,36848200
16/11/15,47.1113472,47.21648596,46.30527443,46.50679513,32165200
17/11/15,46.72323227,47.21718914,46.61738148,46.89964351,31551300
18/11/15,47.49945831,47.61412833,46.73205851,46.74970031,29710000
19/11/15,47.57884598,48.21393734,47.43771494,47.62295216,28149200
20/11/15,47.79936218,47.8963904,46.98785957,47.85228758,37147600
23/11/15,47.79936218,48.03752144,47.41125267,47.85228758,28235900
24/11/15,47.85228348,48.01987552,47.26129837,47.56119885,24600000
25/11/15,47.35832596,47.83464445,47.35832596,47.71115522,21005100
27/11/15,47.57001495,47.70232674,47.44652574,47.45534496,9009100
30/11/15,47.94049454,48.47855768,47.63177144,48.10808996,56241400
01/12/15,48.70788574,48.71670496,47.89637994,47.99340813,39952800
02/12/15,48.69906235,49.36061455,48.56675392,48.79609054,47274900
03/12/15,47.80818939,49.19303887,47.57003011,48.94606037,38627800
04/12/15,49.31652069,49.59878275,47.7199732,47.737615,43963700
07/12/15,49.22833252,49.3694636,48.76965567,49.21069071,30709800
08/12/15,49.21066666,49.48410609,48.50501161,48.92840464,32878000
09/12/15,48.49618912,49.28123057,48.0816153,48.84019574,36373200
10/12/15,48.75199509,49.09600175,48.52265507,48.85784251,31775800
11/12/15,47.6846962,48.60204626,47.64059001,48.25803957,39549500
14/12/15,48.63732147,48.69906608,47.34950055,47.92284719,46768900
15/12/15,48.69025803,49.30770761,48.5932298,49.09600936,39843000
16/12/15,49.51056671,49.61641412,48.30212896,48.99014552,37503300
17/12/15,49.13129044,50.09274669,48.98133681,49.71345639,41280900
18/12/15,47.74642944,49.39589869,47.65822046,49.19302308,84684200
21/12/15,48.3638916,48.82256496,47.83464767,48.40799442,37246300
22/12/15,48.82255936,48.93722937,48.07280141,48.50501707,28322200
23/12/15,49.2371254,49.29005078,48.901938,49.13127799,27279800
24/12/15,49.10482025,49.36062128,48.8931254,49.27241565,9558500
28/12/15,49.35181046,49.35181046,48.4962016,48.82256651,22458300
29/12/15,49.88104248,50.14566273,49.4488302,49.65170583,27731400
30/12/15,49.66936111,50.08393171,49.65171931,49.81049217,21704500
31/12/15,48.93722534,49.56349401,48.88429995,49.43118557,27334100
04/01/16,48.33742142,48.33742142,47.09370321,47.91402834,53778000
05/01/16,48.55794144,48.8578453,48.10808732,48.452094,34079700
06/01/16,47.6758728,47.98459926,47.31422431,47.91403206,39518900
07/01/16,46.0175705,47.18190549,45.92936488,46.48506968,56564900
08/01/16,46.15871048,46.99667403,45.99993766,46.19399071,48754000
11/01/16,46.13225174,46.61738948,45.39131294,46.3174856,36943800
12/01/16,46.55564499,46.83790707,45.92055699,46.53800319,36095500
13/01/16,45.55008698,47.693517,45.25018309,47.45535774,66883600
14/01/16,46.84673309,47.12017261,45.48834463,45.86763496,52381900
15/01/16,44.97673798,45.84116593,44.40339129,45.25900003,71820700
19/01/16,44.59745789,45.58537529,44.15642291,45.40896062,43564500
20/01/16,44.80033112,45.32075249,43.30963083,44.08585328,63273000
21/01/16,44.52688217,45.49716095,44.36810934,44.98555886,40191200
22/01/16,46.12342072,46.15870431,45.21488673,45.34719852,37555800
25/01/16,45.68239594,46.4409765,45.5589067,45.81470439,34707700
26/01/16,46.0175705,46.2557297,45.47068827,45.68238646,28900800
27/01/16,45.17961884,46.04404689,45.00320419,45.87645146,36775200
28/01/16,45.92055511,46.05286357,45.20607736,45.74414048,62513800
29/01/16,48.59322357,48.59322357,47.63176739,48.27567792,83611700
01/02/16,48.25802994,48.59321735,48.07279612,48.40798353,44208500
02/02/16,46.74968719,47.86109337,46.44096419,47.78170698,56313800
03/02/16,46.00875092,47.09369614,45.21488692,46.97020693,57559800
04/02/16,45.86762619,46.58210389,45.31192132,45.95583182,46987100
05/02/16,44.24462128,45.86762985,43.71538074,45.81470445,62009000
08/02/16,43.58306885,43.72419988,42.50694261,43.70655808,59290500
09/02/16,43.46839905,44.31518862,42.93033593,43.23906238,46740500
10/02/16,43.84768677,44.44749447,43.68009473,44.00645959,38237000
11/02/16,43.83004761,44.20051868,42.78920496,42.93915858,48878600
12/02/16,44.54453659,44.70330947,43.88298407,44.32401908,34243300
16/02/16,45.38850784,45.38850784,44.53564181,45.2197125,37291200
17/02/16,46.57007217,46.88101518,45.70832378,45.74386071,40789000
18/02/16,46.36574554,47.04093364,46.28578915,46.4901248,27176000
19/02/16,46.03704071,46.44570526,45.77940304,46.17030251,33559100
22/02/16,46.77441788,47.08535756,46.44570634,46.44570634,25008300
23/02/16,45.46845627,46.5256544,45.29077503,46.4990034,28895300
24/02/16,45.62838364,45.75275953,44.59783618,45.0331518,33014500
25/02/16,46.28579712,46.28579712,44.96207848,45.95708894,26939500
26/02/16,45.57506561,46.8010625,45.39738436,46.72998864,35975900
29/02/16,45.20194244,45.88601311,45.00649271,45.61948952,31654000
01/03/16,46.71223068,46.72111322,45.23747847,45.28190133,33024500
02/03/16,47.04093552,47.04981805,46.33909639,46.56119712,29289900
03/03/16,46.50788879,47.05870101,46.00149943,47.05870101,24427800
04/03/16,46.22360229,46.59673328,45.93931364,46.55231381,33034200
07/03/16,45.33520508,46.01927581,44.93542643,45.80606098,38407800
08/03/16,45.8860054,46.31243833,44.95317976,45.130861,33835100
09/03/16,46.94321442,46.95209696,46.07257989,46.09923089,28251600
10/03/16,46.24136353,47.03204145,45.4506856,47.02315891,38387800
11/03/16,47.1475563,47.1475563,46.53455933,47.08536835,32275700
14/03/16,47.23637009,47.60950098,46.7566352,46.82770566,24083600
15/03/16,47.60951233,47.60951233,46.85437121,46.86325375,21104800
16/03/16,48.28469849,48.50679922,47.4407184,47.48513787,31691700
17/03/16,48.56010818,48.86216534,47.97376234,48.16032615,28223900
18/03/16,47.52067184,48.83550771,47.48513492,48.79108485,67625500
21/03/16,47.84938049,47.91156842,47.02316553,47.30745418,23925700
22/03/16,48.03595734,48.19587017,47.49403088,47.62729271,23124100
23/03/16,47.94710541,48.1869746,47.74277315,48.07148127,20129000
24/03/16,48.16031647,48.26692725,47.73388352,47.83160837,19950000
28/03/16,47.56509781,48.23140006,47.37853399,48.1603262,17025100
29/03/16,48.60453415,48.73779597,47.4851477,47.67171155,23924300
30/03/16,48.90658569,49.43074361,48.77332727,48.79997828,23008300
31/03/16,49.06649399,49.38631959,48.73778585,48.81774225,26360500
01/04/16,49.36855698,49.40409391,48.48015393,48.90658699,24399200
04/04/16,49.24418259,49.44851489,48.86216899,49.24418259,18928800
05/04/16,48.47127914,49.12869561,48.38243679,49.03097071,19272300
06/04/16,48.96876526,49.03983912,48.16031878,48.29358057,21188700
07/04/16,48.38241577,48.78219771,48.17808353,48.74666078,19225100
08/04/16,48.34688568,49.11091274,48.25804674,48.56898641,22167200
11/04/16,48.24915695,48.99541543,48.24027103,48.40906973,21414200
12/04/16,48.55121994,48.66670988,47.76053851,48.30246482,24944300
13/04/16,49.17309189,49.25304827,48.76442743,48.96875966,20818000
14/04/16,49.18198776,49.3774375,48.92435009,49.05761189,20877100
15/04/16,49.43962097,49.67948676,48.95988261,49.12867793,28793800
18/04/16,50.15921783,50.27471114,49.04871441,49.29746948,23786000
19/04/16,50.09703827,50.43463232,49.46627303,50.31025645,29596800
20/04/16,49.38632584,50.19477248,49.29748689,50.00820865,36195700
21/04/16,49.55511475,49.95489675,49.23528915,49.57288321,38909100
22/04/16,46.00150681,46.57897012,45.10422126,46.11700015,126834100
25/04/16,46.29467773,46.3124462,45.86824473,46.00150314,33226900
26/04/16,45.69945526,46.50790196,45.38851552,46.42794555,33532600
27/04/16,45.25524139,45.75274823,44.90876481,45.73497976,43369300
28/04/16,44.33131027,45.10421992,44.02925312,44.97095812,43134800
29/04/16,44.30466461,44.64225876,43.84269456,43.84269456,48411700
02/05/16,44.96205902,45.08643485,44.22468319,44.42013286,33114500
03/05/16,44.22468948,44.78438419,44.06477671,44.72219626,26460200
04/05/16,44.30466461,44.47346338,43.94041945,44.2780136,24257600
05/05/16,44.36684036,44.68666595,44.18027656,44.30465243,25390700
06/05/16,44.76663589,44.76663589,44.11810198,44.34908531,24787300
09/05/16,44.48233032,44.94430021,44.42014239,44.85546128,17951600
10/05/16,45.32631683,45.3973873,44.58894079,44.71332005,22891000
11/05/16,45.35296249,46.00149613,45.30854303,45.42403634,24039100
12/05/16,45.76163101,46.02815459,45.23747318,45.48622829,24102800
13/05/16,45.37962341,46.10811355,45.34408648,45.69944562,22592300
16/05/16,46.04592896,46.1614189,45.08645209,45.13087156,20032000
17/05/16,45.18709946,46.2785332,45.05290897,46.26958853,27803500
18/05/16,45.45547867,45.75070042,44.99922221,45.1602535,24907500
19/05/16,45.01711655,45.2855009,44.56980815,45.15131043,23842400
20/05/16,45.28549576,45.82226782,45.08868241,45.16024997,23905800
23/05/16,44.75766754,45.3391697,44.71293739,45.26759873,26118700
24/05/16,46.15328598,46.26063905,45.0886931,45.35707749,34757900
25/05/16,46.62742233,46.95843298,46.33220059,46.44849831,24040200
26/05/16,46.42166519,46.50218084,45.94751938,46.45745068,24335200
27/05/16,46.80633926,46.80633926,46.31430083,46.44849127,17721400
31/05/16,47.41468811,47.41468811,46.59164233,46.75267021,37653100
01/06/16,47.2804985,47.36996224,46.91370574,46.91370574,25324800
02/06/16,46.94948578,47.18208804,46.37693162,47.09262432,22840800
03/06/16,46.33219528,46.89580129,46.16221594,46.86001922,23368300
06/06/16,46.63637161,46.83318497,46.42166209,46.51112581,18243300
07/06/16,46.60953522,47.17314477,46.60953522,46.73478444,20866800
08/06/16,46.55585098,46.91369559,46.40376438,46.53795824,21149400
09/06/16,46.18011475,46.52007006,46.06381703,46.52007006,20305700
10/06/16,46.05487442,46.56480574,45.66124424,45.67018891,25833200
13/06/16,44.85608673,45.37496612,43.88990234,44.3551035,83217800
14/06/16,44.57875443,44.82029795,44.34615216,44.64137732,42577100
15/06/16,44.45350647,44.83819196,44.45350647,44.53402212,33757600
16/06/16,45.07974625,45.15131724,44.2924824,44.30143048,31188600
17/06/16,44.84714508,45.11552946,44.56981262,45.09763671,45710500
20/06/16,44.79345322,45.47336375,44.75766773,45.30338441,35607900
21/06/16,45.79544067,46.01015024,44.8739863,44.9097718,34097800
22/06/16,45.61651611,46.03698373,45.58073062,45.69703177,28816800
23/06/16,46.43955994,46.57375383,45.75965264,45.87595037,29028800
24/06/16,44.57875443,45.57177615,44.301422,44.56086168,133503000
27/06/16,43.32629013,43.97041529,42.97739014,43.92568172,50216300
28/06/16,44.22984695,44.25668778,43.54099171,43.76464588,38140700
29/06/16,45.21392822,45.3749595,44.55191037,44.65031875,31304000
30/06/16,45.77753067,45.89383179,45.17813917,45.37495592,28527800
01/07/16,45.76858902,46.26957559,45.68807338,45.74175161,21400400
05/07/16,45.77753067,45.87593904,45.39284866,45.4733643,24806400
06/07/16,45.9654007,46.10853921,45.07972878,45.4286287,28167500
07/07/16,45.9654007,46.1711621,45.68806833,46.00118277,19585200
08/07/16,46.78847122,46.84214947,46.11750843,46.27853977,28391000
11/07/16,47.04789352,47.26260304,46.94054047,46.96737788,22269200
12/07/16,47.60256195,47.77254134,47.22682451,47.36101499,27317600
13/07/16,47.87094498,48.18406291,47.5757232,47.91567855,25356800
14/07/16,48.07670593,48.30036012,47.93356739,48.16616624,24545500
15/07/16,48.04092789,48.30931227,47.60256411,48.26458211,32024400
18/07/16,48.27351379,48.61346908,47.9067211,48.04091497,31433900
19/07/16,47.49521255,48.21985349,47.35207398,48.04987409,53336500
20/07/16,50.01802826,50.85002221,49.6780729,50.23273781,89893300
21/07/16,49.91961288,50.30429835,49.8838274,50.08064417,32776700
22/07/16,50.60845947,50.6621377,49.90171156,50.17009926,32157200
25/07/16,50.75161362,50.7605617,50.3311426,50.51901474,25610600
26/07/16,50.77845764,51.25260696,50.5548034,50.56375148,28079000
27/07/16,50.26850891,50.81422562,50.19694135,50.64424968,32327500
28/07/16,50.28641129,50.42954984,49.84805095,50.09854257,37550400
29/07/16,50.70687866,50.77844623,50.14326914,50.33113785,30558700
01/08/16,50.61740875,50.76949194,50.22377527,50.63529808,26003400
02/08/16,50.61740875,50.90368579,50.37586186,50.85895223,35122000
03/08/16,50.96631241,51.0915582,50.53689682,50.70687276,22075600
04/08/16,51.34205246,51.45835359,50.69792734,50.81422846,26587700
05/08/16,51.85198975,52.07564395,51.39573667,51.57466072,29335200
08/08/16,51.94144058,51.96827799,51.69094562,51.94144058,19473500
09/08/16,52.06670761,52.33509202,51.90567629,52.03986678,16920700
10/08/16,51.90566254,52.17404687,51.72673851,52.03090833,15756900
11/08/16,52.156147,52.29034086,51.91460011,51.91460011,18162300
12/08/16,51.834095,52.0577492,51.5478179,51.91461065,21655200
15/08/16,51.99512863,52.33508398,51.85199008,51.89672024,19283900
16/08/16,51.70706177,51.86909671,51.55403067,51.8600963,20523500
17/08/16,51.81508636,51.92310851,51.51802116,51.7970821,18856400
18/08/16,51.85109329,51.94111461,51.55403151,51.68905835,14214300
19/08/16,51.86909866,51.9681204,51.4910194,51.6980633,17271000
22/08/16,51.91409302,51.98611006,51.54501428,51.85107983,15221900
23/08/16,52.11214066,52.37319729,52.07613213,52.1211445,18732400
24/08/16,52.1661644,52.24718187,51.9591205,52.03113413,18151500
25/08/16,52.36420059,52.47222617,52.01312604,52.10314735,18552600
26/08/16,52.2381897,52.84132069,51.93212399,52.46323791,20971200
29/08/16,52.30119324,52.75128958,52.30119324,52.3732103,16417200
30/08/16,52.11214066,52.38219771,51.86008787,52.19315811,16930200
31/08/16,51.72506714,52.03113277,51.58103646,51.89610593,20860300
01/09/16,51.84208679,52.04913066,51.31997349,51.31997349,26075400
02/09/16,51.91409302,52.38219347,51.68904492,51.91409302,18900500
06/09/16,51.86010361,52.03113899,51.50002514,52.01313472,16278400
07/09/16,51.90511322,52.06714819,51.68006504,51.73407784,17493400
08/09/16,51.6980629,52.02213279,51.47301474,51.87810211,20146100
09/09/16,50.59983063,51.7790843,50.59983063,51.12194404,35113900
12/09/16,51.35598755,51.50001823,50.05971143,50.410786,29303000
13/09/16,50.88788605,50.99591163,50.45579402,50.86088137,30130200
14/09/16,50.64483261,50.97790634,50.43778873,50.76185861,24062500
15/09/16,51.48202133,51.62605203,50.39278895,50.5458235,26847000
16/09/16,51.53602982,51.87810399,51.08593349,51.87810399,44607000
19/09/16,51.24795532,51.98611284,51.17593828,51.55402089,20937100
20/09/16,51.13993835,51.62603971,51.08592557,51.62603971,17384000
21/09/16,51.99512482,52.07614229,51.38299699,51.77007666,33707300
22/09/16,52.04914093,52.21117589,51.87810556,52.13915883,19822200
23/09/16,51.6980629,52.13015495,51.65305395,52.09414642,19955300
26/09/16,51.2209549,51.43699917,51.15794169,51.38298982,21688700
27/09/16,52.1661644,52.26518614,51.02291933,51.24796749,28065100
28/09/16,52.2381897,52.26519782,51.91411972,52.10316283,20536400
29/09/16,51.67105484,52.3642001,51.50001605,52.04013366,25463500
30/09/16,51.85109329,52.00412782,51.61704472,51.82408861,29910800
03/10/16,51.6890564,51.80608239,51.36498995,51.68005598,19189500
04/10/16,51.52703476,51.85110127,51.2839823,51.55403944,20085900
05/10/16,51.88710785,52.17516924,51.54503365,51.57204177,16726400
